caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_7,Q4_8,Q4_9,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q8_20,Q8_21,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q16_11,Q16_12,Q16_13,Q16_14,Q16_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,vb_vf_g2018,vb_vf_p2018,vb_vf_p2018_party,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1001685959,0.89230493697833,1,9,9,1,2,2,1,2,1,2,3,3,2,2,5,2,2,2,3,4,1,4,2,4,19,3,10,998,5,6,4,9,998,998,998,2,7,998,8,998,3,998,998,1,998,998,5,4,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,3,3,4,2,3,4,2,2,3,2,1,2,2,2,1,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1990,1,1,6,1,8,9,1,1,1,26,1,1,9,6,2,4,7,09/04/2019 02:39:02,09/04/2019 02:48:58
1001686049,1.8013442638302,1,9,9,1,6,4,6,6,6,6,2,6,6,4,6,6,4,2,6,6,5,6,6,4,16,4,998,998,998,998,998,998,998,2,998,998,998,998,998,3,1,998,998,4,998,998,2,5,3,1,4,4,2,4,1,2,2,2,2,2,2,2,2,2,2,1,4,2,3,3,1,3,4,2,1,2,2,3,2,2,2,1,2,3,3,2,3,3,1,2,2,3,8,8,98,98,98,98,98,98,98,8,P,,,1979,2,1,4,1,1,8,1,2,1,55,4,4,1,3,2,2,3,09/04/2019 02:40:11,09/04/2019 02:49:07
1001686359,0.925571530745412,1,9,9,1,2,3,2,3,1,3,4,4,3,2,2,2,2,1,5,3,2,1,3,4,16,3,6,998,8,998,4,5,998,998,998,998,10,9,7,998,1,998,998,3,2,998,5,3,4,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,3,4,1,3,3,4,3,3,2,4,2,3,3,2,3,1,2,1,2,2,3,1,2,2,1,1,3,1,1,98,98,11,11,98,98,1,P,P,,1978,1,1,5,1,1,7,3,3,1,6,1,1,7,4,2,3,8,09/04/2019 02:43:41,09/04/2019 02:49:43
1001685147,1.06973506181707,1,9,9,1,3,2,1,4,1,3,4,4,1,1,5,1,2,1,5,5,2,4,2,4,22,3,998,9,1,998,4,998,998,998,998,2,5,998,3,10,6,998,998,7,998,8,5,4,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,3,2,3,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,2,1,6,5,1,5,1,2,1,8,2,2,9,6,2,4,7,09/04/2019 02:31:15,09/04/2019 02:49:58
1001609995,1.26485293335005,1,9,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,22,4,998,998,998,998,998,2,998,998,998,998,998,3,1,998,998,998,4,998,998,998,998,1,998,998,998,5,3,3,3,2,2,2,2,2,2,2,2,2,2,1,4,4,3,3,3,4,4,4,3,4,2,4,2,3,2,1,4,8,4,4,8,4,4,5,5,3,8,8,98,98,98,98,98,98,98,8,,,,1947,2,1,2,1,2,6,1,1,1,53,6,7,11,7,2,4,8,09/04/2019 02:45:24,09/04/2019 02:50:44
1001686085,0.821372529590337,1,9,9,1,2,3,2,5,2,4,5,2,2,2,5,2,5,2,6,2,1,3,1,4,19,2,9,998,7,998,10,8,998,998,6,4,998,998,998,998,3,998,5,1,998,2,5,4,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,3,2,2,1,3,3,2,2,2,2,2,2,3,2,2,4,3,3,3,3,3,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1965,1,1,1,1,1,9,1,2,1,6,3,1,10,6,2,4,7,09/04/2019 02:40:30,09/04/2019 02:50:49
1001686383,1.3085564529796,1,9,9,1,6,6,6,6,6,5,6,6,6,6,6,6,6,1,6,6,6,6,6,4,16,4,998,998,998,998,998,998,998,3,998,998,998,998,998,998,1,998,998,998,998,2,998,2,998,1,998,4,2,4,1,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,4,2,1,2,1,1,1,3,5,3,8,8,98,98,98,98,98,98,98,8,,,,1966,2,6,2,5,1,3,1,2,1,12,6,4,1,4,1,2,3,09/04/2019 02:43:54,09/04/2019 02:51:45
1001685861,0.714367893529824,1,9,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,16,3,2,3,8,7,998,998,998,9,998,4,998,998,998,998,1,998,998,6,5,10,2,5,3,1,4,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,4,4,2,3,4,2,2,2,3,2,2,2,3,8,3,3,3,3,2,2,3,8,8,98,98,98,98,98,98,98,8,,,,1965,2,1,2,3,2,2,1,1,1,8,1,2,1,5,1,2,1,09/04/2019 02:38:06,09/04/2019 02:51:50
1001242225,0.793052091962151,1,9,9,1,1,1,2,2,1,4,3,5,2,1,5,1,2,2,5,3,1,3,2,4,19,4,8,1,6,998,3,7,998,998,998,9,5,998,4,998,10,998,998,2,998,998,2,3,5,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,3,3,3,3,3,3,3,2,2,3,2,2,1,3,3,3,3,1,1,1,2,2,1,1,4,4,3,3,3,3,98,1,M,M,D,1956,2,1,2,6,6,97,1,1,1,8,2,1,2,4,2,1,2,09/04/2019 02:09:30,09/04/2019 02:52:45
1001685749,1.06516497855814,1,9,9,2,2,3,3,1,2,3,3,3,3,3,2,3,2,2,3,3,4,3,3,3,4,4,4,6,5,3,10,2,998,998,998,998,998,998,9,7,998,1,998,8,998,998,5,4,1,2,3,3,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,4,1,2,2,4,2,2,1,3,3,4,2,3,2,3,2,3,1,3,1,2,1,2,2,2,8,8,98,98,98,98,98,98,98,8,,,,1990,1,1,5,1,1,11,1,2,7,6,3,2,2,3,2,2,4,09/04/2019 02:36:53,09/04/2019 02:52:58
1001686863,0.757731016032553,1,9,9,1,6,1,5,5,5,5,5,6,2,5,6,2,6,2,6,6,2,5,5,4,2,8,998,1,998,998,998,998,998,998,998,998,998,998,3,998,998,998,998,2,998,998,1,5,4,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,3,3,3,3,3,5,5,1,8,8,98,98,98,98,98,98,98,8,P,,,1972,1,3,4,1,1,8,1,1,1,6,1,2,2,5,2,2,5,09/04/2019 02:49:02,09/04/2019 02:53:37
1001528971,1.08376878017333,1,9,9,1,6,3,1,6,1,1,6,1,1,2,6,1,3,1,6,1,1,2,1,4,19,3,998,998,4,998,6,998,8,998,2,3,998,998,10,998,9,998,7,1,998,5,998,4,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,2,1,1,1,1,3,2,2,2,2,2,98,98,1,E,E,D,1958,2,6,6,1,5,5,4,3,1,48,3,2,12,6,2,4,8,09/04/2019 02:20:01,09/04/2019 02:53:53
1001686637,0.764579425132822,1,9,9,1,6,2,5,6,1,5,6,6,1,6,6,2,5,4,6,6,4,6,6,4,5,2,998,3,998,998,1,998,998,998,998,2,998,998,4,998,998,998,998,5,998,998,3,1,2,5,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,2,3,3,2,3,2,3,2,2,2,2,2,1,3,3,3,3,1,8,5,2,2,1,1,4,4,98,1,5,98,98,1,A,A,,1980,2,1,5,1,1,9,1,1,1,6,2,2,2,2,2,2,2,09/04/2019 02:46:48,09/04/2019 02:55:34
1001679381,0.629652338606077,1,9,9,1,2,1,1,4,2,3,3,3,1,2,6,2,2,3,5,2,1,4,2,4,2,4,998,1,4,998,7,5,998,998,998,2,8,998,6,998,10,998,998,3,998,9,1,4,2,5,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,4,4,3,3,4,3,3,3,3,3,4,1,3,3,3,3,1,1,2,2,1,2,1,2,98,98,98,11,98,98,1,,,,1962,2,2,3,5,6,3,1,1,1,36,2,1,1,5,2,2,2,09/04/2019 02:21:10,09/04/2019 02:56:25
1001686831,0.817366095878916,1,9,9,1,6,3,1,6,2,2,5,3,1,3,6,2,2,2,6,5,1,3,5,4,19,3,998,8,3,998,4,6,9,998,998,2,998,998,5,10,7,998,998,1,998,998,5,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,1,2,2,3,2,2,2,1,1,3,1,5,98,98,5,5,98,98,1,Y,Y,,1986,2,1,5,1,2,8,1,2,1,31,2,1,10,6,2,4,7,09/04/2019 02:48:49,09/04/2019 02:56:28
1001685543,0.813205232515772,1,9,9,1,6,1,1,6,1,4,6,5,1,1,6,2,6,1,6,2,1,1,6,4,11,3,998,3,5,998,7,8,998,998,9,1,10,998,6,998,4,998,998,2,998,998,3,4,1,5,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,1,1,5,2,8,8,98,98,98,98,98,98,98,8,Y,Y,,1966,1,3,3,1,6,2,1,1,1,36,2,1,9,4,1,4,8,09/04/2019 02:35:08,09/04/2019 02:58:02
1001610267,0.676620374075929,1,9,9,1,3,3,2,5,2,4,4,3,2,3,4,2,4,2,4,1,1,3,1,4,19,3,998,7,998,998,4,6,998,998,998,998,998,998,998,998,5,998,3,1,998,2,5,3,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4,3,4,3,2,2,2,4,2,1,3,3,2,1,2,3,3,3,3,3,2,1,5,1,1,1,4,4,7,7,7,7,98,1,A,A,,1944,2,1,3,1,9,97,1,1,1,6,1,1,9,6,2,4,7,09/04/2019 02:35:22,09/04/2019 03:02:14
1001521745,0.666723931290723,1,9,9,1,2,2,2,2,2,3,3,3,2,3,6,1,3,1,6,3,1,3,3,4,16,2,998,7,3,998,6,5,998,998,998,4,998,998,998,998,1,998,998,2,998,998,4,5,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,3,3,2,2,3,1,2,3,3,2,2,2,3,3,2,3,3,2,1,1,1,1,1,5,98,5,5,5,98,98,1,Y,Y,,1958,1,1,1,2,5,3,1,1,1,36,1,1,9,6,2,4,7,09/04/2019 02:48:56,09/04/2019 03:05:11
1001685107,0.84500379295281,1,9,9,1,6,4,2,3,2,4,4,4,1,4,6,2,4,2,6,4,1,4,3,4,11,4,998,8,6,998,5,7,10,998,998,2,9,998,3,998,4,998,998,1,998,998,5,3,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,3,1,1,1,2,8,8,98,98,98,98,98,98,98,8,Y,,,1991,1,1,3,5,2,3,1,1,1,45,1,2,10,6,2,4,7,09/04/2019 02:30:39,09/04/2019 03:05:35
1001692987,1.35742512068646,1,9,9,1,5,4,3,3,1,3,5,4,4,2,4,4,4,5,4,5,2,4,3,2,1,4,5,998,1,4,998,998,998,998,998,998,2,6,998,8,998,7,998,3,10,9,2,5,4,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,2,2,3,2,3,1,3,3,3,2,4,2,1,3,1,4,2,3,1,8,8,98,98,98,98,98,98,98,8,,,,1991,2,1,4,1,1,5,1,2,2,12,3,3,11,5,2,3,6,09/04/2019 03:04:24,09/04/2019 03:09:35
1001429221,1.03603799832014,1,9,9,1,5,1,2,6,2,3,5,3,2,3,6,3,5,3,5,5,3,3,2,4,2,4,5,1,4,6,998,3,998,7,998,2,998,998,10,8,998,9,998,998,998,998,1,4,2,5,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,3,3,2,2,3,2,2,2,3,2,3,1,3,3,3,1,1,1,5,2,1,1,3,2,2,98,2,2,98,98,1,E,E,D,1963,2,2,6,5,1,11,1,1,1,48,2,2,1,4,2,2,5,09/04/2019 01:59:25,09/04/2019 03:11:16
1001635049,0.746373528018206,1,9,9,1,2,2,2,2,1,3,5,3,2,1,5,2,2,2,5,5,3,2,2,4,5,4,3,4,8,10,1,998,998,998,998,998,2,998,6,9,998,998,998,998,7,5,2,1,3,5,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,2,3,2,2,2,3,8,8,2,2,1,2,2,1,8,8,98,98,98,98,98,98,98,1,P,P,,1947,2,1,3,4,7,8,1,1,7,6,2,1,2,5,2,3,2,09/04/2019 02:49:14,09/04/2019 03:12:24
1001635305,0.746373528018206,1,9,9,1,2,2,1,2,2,4,5,4,1,2,5,2,2,3,5,5,1,3,1,4,11,2,998,5,998,998,998,998,998,998,998,1,3,998,2,998,998,998,998,4,998,998,1,4,2,998,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,4,3,3,2,3,4,4,2,1,3,2,4,1,2,1,3,1,2,1,1,98,98,1,1,98,98,1,P,,,1939,2,1,3,3,5,4,1,1,1,4,2,1,1,5,2,2,1,09/04/2019 02:43:38,09/04/2019 03:13:02
1001692595,0.938936257824445,1,9,9,1,5,2,2,5,2,3,5,2,3,2,5,2,5,1,5,5,1,3,2,4,19,2,998,8,9,998,4,5,998,998,7,10,998,998,6,998,2,998,998,1,998,3,4,3,5,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,3,2,3,3,2,3,2,2,3,4,2,3,3,2,2,3,2,3,3,2,3,3,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,1,1,5,1,1,5,3,3,1,37,2,1,10,6,2,4,7,09/04/2019 02:59:46,09/04/2019 03:14:10
1001693187,1.11880152687448,1,9,9,1,5,3,2,6,1,4,4,4,2,3,4,2,6,4,6,6,1,4,4,4,19,3,998,998,4,998,1,998,998,998,998,3,998,998,998,998,998,998,998,2,998,998,4,1,3,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,3,4,1,2,3,2,2,2,4,3,3,2,3,3,1,1,1,1,2,8,3,4,98,4,1,1,98,1,A,A,,1988,1,1,5,1,1,10,3,3,1,49,2,1,9,6,2,4,7,09/04/2019 03:06:28,09/04/2019 03:14:33
1001692993,1.17925902587399,1,9,9,1,6,3,5,6,5,6,6,6,3,6,6,5,6,1,6,6,1,6,6,4,16,3,998,998,998,998,998,998,998,998,998,3,998,998,998,998,1,998,998,2,998,998,5,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,1,2,3,3,3,2,2,4,2,3,2,2,2,2,2,3,3,3,8,1,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,2,1,5,1,7,11,4,3,7,51,1,2,9,6,2,4,7,09/04/2019 03:04:24,09/04/2019 03:15:11
1001530313,1.14284324332373,1,9,9,1,6,2,1,6,2,2,6,6,2,4,6,4,6,1,6,6,1,2,5,4,16,4,998,4,2,998,998,998,998,998,998,998,998,998,998,998,1,998,998,3,998,998,3,5,4,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,3,1,1,1,1,1,2,3,5,5,98,5,2,98,98,1,,,,1951,2,1,3,1,1,97,3,3,1,17,3,1,5,6,2,4,1,09/04/2019 03:04:34,09/04/2019 03:17:08
1001693691,1.77116324074801,1,9,9,1,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,22,4,998,998,998,8,998,3,998,998,998,998,5,2,7,4,998,9,6,998,1,10,1,3,4,2,5,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2,2,3,3,8,2,1,2,2,2,8,8,98,98,98,98,98,98,98,8,,,,1988,1,1,5,1,1,8,1,2,2,36,4,1,2,3,2,1,5,09/04/2019 03:12:58,09/04/2019 03:17:19
1001694151,0.828545388185197,1,9,9,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,7,1,9,6,10,998,998,2,8,7,4,1,998,998,998,998,5,998,3,998,998,998,3,5,2,1,4,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,4,3,3,4,3,4,3,3,4,3,4,4,4,3,4,2,2,1,2,1,2,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1983,2,1,5,1,1,7,1,2,2,36,3,1,2,1,2,2,1,09/04/2019 03:17:58,09/04/2019 03:21:28
1001693985,0.768248347573405,1,9,9,1,6,4,4,6,3,4,4,1,4,2,6,4,6,1,6,6,2,2,5,4,16,3,998,998,998,998,998,998,998,998,2,998,998,998,998,998,1,998,998,3,998,998,4,3,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,4,4,3,4,2,3,1,4,2,3,4,4,3,4,2,3,3,3,3,1,2,1,1,3,8,8,98,98,98,98,98,98,98,2,,,,1986,2,1,4,5,7,4,1,1,1,26,1,1,10,5,2,4,8,09/04/2019 03:16:07,09/04/2019 03:23:38
1001693907,0.760767389858342,1,9,9,1,2,1,2,5,1,5,5,3,1,2,6,2,3,3,6,2,1,4,5,4,5,2,998,5,998,998,1,998,998,998,998,2,4,998,3,998,998,998,998,998,998,998,4,1,2,5,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,3,2,2,3,2,2,3,2,3,3,3,2,3,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1969,1,1,2,6,6,5,1,1,1,49,2,1,11,6,2,3,2,09/04/2019 03:15:13,09/04/2019 03:25:41
1001694539,1.19036946486882,1,9,9,1,6,4,4,3,5,3,4,5,4,5,5,1,3,5,3,4,3,4,4,1,21,2,10,998,5,998,998,7,3,9,998,998,2,998,998,998,998,1,4,998,8,6,1,4,2,3,5,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,4,3,3,3,2,2,3,2,2,4,3,4,2,4,4,1,2,2,2,1,2,1,1,1,2,8,8,98,98,98,98,98,98,98,8,,,,1993,2,1,4,1,2,12,1,1,2,36,4,2,10,2,1,2,1,09/04/2019 03:22:36,09/04/2019 03:27:28
1001670471,0.682329845515755,1,9,9,1,2,2,1,3,1,2,3,3,1,2,5,2,3,2,2,2,1,3,1,4,11,4,998,5,4,998,6,8,10,998,998,1,998,998,9,998,3,998,998,2,998,7,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,2,3,4,3,3,2,4,2,2,3,2,3,2,2,1,2,3,3,3,1,2,1,1,8,8,98,98,98,98,98,98,98,2,Y,Y,,1977,1,1,3,1,1,10,1,1,1,36,1,1,9,6,2,4,7,09/04/2019 02:13:55,09/04/2019 03:28:08
1001567527,0.706273963637814,1,9,9,1,3,1,2,2,2,2,2,2,1,2,3,2,2,3,3,6,1,3,3,4,2,4,998,1,5,998,6,4,8,998,998,3,9,998,7,998,10,998,998,2,998,998,1,4,3,5,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,3,1,1,1,1,2,5,3,2,3,3,98,98,3,3,3,98,1,A,,,1948,2,2,4,3,2,7,1,1,1,13,2,1,1,2,1,1,1,09/04/2019 01:00:20,09/04/2019 03:30:10
1001694229,1.8303269373275,1,9,9,2,2,3,2,3,2,3,3,2,2,2,2,2,3,3,2,3,3,2,3,2,15,4,998,998,998,998,4,998,9,5,10,8,998,998,998,6,998,2,1,3,7,998,1,2,5,3,4,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,4,3,2,3,2,4,3,4,3,2,4,3,3,3,1,1,1,8,1,2,2,1,2,2,8,8,98,98,98,98,98,98,98,8,,,,1984,2,1,5,1,1,10,1,1,1,12,4,2,11,2,2,1,3,09/04/2019 03:18:55,09/04/2019 03:31:00
1001694473,0.766667454107178,1,9,9,1,6,1,2,6,2,2,5,3,2,2,6,2,5,3,2,5,1,4,5,4,2,4,998,1,4,998,3,998,998,998,8,5,9,998,7,998,6,10,998,2,998,998,1,3,4,5,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,3,3,2,2,2,3,3,2,2,3,2,2,3,3,2,2,1,1,8,3,8,3,1,2,2,1,2,1,4,4,98,98,1,1,98,1,M,M,D,1969,2,1,2,1,7,8,1,1,1,34,2,1,11,6,2,4,7,09/04/2019 03:22:00,09/04/2019 03:33:51
1001699483,2.07565136802072,1,9,9,1,5,2,3,4,2,5,3,3,1,4,4,2,3,3,4,5,3,2,5,3,11,1,5,9,998,998,3,10,7,998,998,1,998,998,4,8,6,998,998,998,998,2,5,3,1,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,3,2,3,4,3,4,3,2,2,1,3,3,3,3,8,3,3,3,1,8,8,98,98,98,98,98,98,98,8,,,,1991,1,1,2,6,1,2,1,1,7,39,4,3,1,4,1,2,3,09/04/2019 03:30:23,09/04/2019 03:34:13
1001699443,1.65928039268544,1,9,9,1,5,2,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,2,19,4,998,998,998,998,998,998,998,998,998,998,998,2,998,998,998,998,998,1,998,998,998,998,998,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,2,3,3,3,3,2,3,2,2,2,2,3,1,1,2,1,3,3,2,2,1,8,8,98,98,98,98,98,98,98,8,,,,1989,1,1,3,1,6,6,1,2,2,6,4,1,10,6,2,4,7,09/04/2019 03:30:06,09/04/2019 03:35:02
1001428055,0.680392427556181,1,9,9,1,6,1,6,6,6,6,6,6,6,6,6,6,5,3,6,6,4,3,5,4,2,4,998,1,3,5,998,998,998,998,998,998,998,998,998,2,998,998,4,998,998,998,1,3,4,2,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,2,3,3,1,3,2,3,2,2,3,3,2,2,2,3,3,1,1,3,1,2,1,8,8,98,98,98,98,98,98,98,8,,,,1958,2,5,4,4,5,2,1,1,1,26,3,1,3,1,1,1,2,09/04/2019 03:18:55,09/04/2019 03:35:04
1001696587,1.24794567523416,1,9,9,1,5,1,2,5,5,5,5,5,2,5,6,2,6,2,6,2,2,6,2,4,2,4,998,3,998,998,998,4,8,998,998,6,10,998,2,998,1,998,7,5,998,9,1,5,4,2,3,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,3,3,1,1,1,2,1,8,1,1,1,2,2,98,98,98,1,E,E,,1967,2,4,5,1,7,7,1,2,1,32,2,1,2,5,1,1,1,09/04/2019 03:28:11,09/04/2019 03:39:50
1001694929,0.695691763957506,1,9,9,1,5,2,2,5,2,5,5,2,2,2,6,2,5,1,5,5,2,5,5,4,16,3,998,7,8,998,5,998,998,998,6,3,9,998,4,998,1,998,998,2,998,998,5,2,4,1,3,4,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,3,4,4,4,4,2,4,3,3,3,4,3,4,3,4,2,3,3,3,3,1,1,1,1,1,2,1,1,1,98,1,1,98,98,1,P,P,D,1980,2,1,5,1,6,4,1,1,1,56,1,2,9,6,2,4,7,09/04/2019 03:26:58,09/04/2019 03:39:51
1001437343,0.528307508956671,1,9,9,1,1,2,4,5,2,3,2,4,3,5,5,3,2,3,6,5,1,3,5,4,19,3,3,2,5,998,4,6,998,9,998,10,998,998,8,7,998,998,998,1,998,998,2,3,4,5,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,3,3,2,3,2,3,4,2,2,3,2,3,2,2,3,3,2,3,3,3,3,1,1,1,5,2,8,8,98,98,98,98,98,98,98,8,A,,,1948,2,3,4,2,1,5,1,2,1,12,3,1,2,5,2,3,5,09/04/2019 03:28:38,09/04/2019 03:44:00
1001694869,0.894721341589006,1,9,9,2,5,2,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,4,16,4,998,2,998,998,998,998,3,998,998,998,998,998,998,998,1,998,998,4,998,998,2,998,998,1,3,4,2,1,1,2,2,1,1,2,2,2,2,2,1,2,3,3,4,3,4,4,4,3,2,4,3,3,3,4,3,3,2,3,3,3,3,3,1,1,5,1,8,8,98,98,98,98,98,98,98,8,,,,1995,2,1,5,1,1,5,1,2,1,36,2,1,5,3,2,3,5,09/04/2019 03:26:24,09/04/2019 04:01:34
1001701337,1.17925902587399,1,9,9,1,4,3,4,3,3,2,4,3,4,4,1,3,2,1,2,3,1,4,2,4,16,3,998,998,998,998,8,6,5,998,998,998,998,4,998,998,1,7,998,2,998,3,5,3,4,1,2,1,2,2,3,2,2,1,2,2,1,2,1,2,2,2,3,2,2,2,3,3,4,3,3,4,2,3,4,4,3,3,2,1,2,1,2,1,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1992,2,1,5,3,4,2,4,3,1,29,1,1,9,6,2,4,7,09/04/2019 03:54:31,09/04/2019 04:03:09
1001402091,1.58244417811597,1,9,9,1,5,1,2,2,2,5,5,5,2,5,6,2,5,2,2,2,2,5,2,4,2,4,998,1,5,998,998,998,998,998,998,4,998,998,998,998,998,998,3,2,998,998,1,5,3,4,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,3,3,3,2,3,2,3,3,3,2,2,1,3,3,3,3,1,1,1,1,3,3,3,2,98,98,2,98,98,98,1,,,,1958,1,2,5,1,1,5,3,3,1,48,3,2,11,5,2,4,5,09/04/2019 03:10:37,09/04/2019 04:05:13
1001701121,1.19340331563403,1,9,9,1,4,2,4,5,4,4,4,5,4,4,5,4,5,2,4,4,4,4,4,4,22,2,998,2,998,998,998,998,998,998,998,998,998,998,998,998,1,998,998,998,998,998,2,998,998,1,998,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,3,4,1,3,1,1,1,3,3,3,3,1,3,3,3,1,3,1,2,4,2,2,3,5,5,98,5,5,98,98,1,Y,Y,D,1989,2,2,5,5,1,97,1,2,4,1,3,1,1,3,2,2,3,09/04/2019 03:52:19,09/04/2019 04:08:32
